"Date"	2019-12-28 08:22:26 GMT+05:30
"Average Count [samples]"	400
"Average Function"	Quadratic Mean
"Digitiser Firmware Version"	01.02-00/00
"Digitiser Hardware Version"	04_01/01
"Digitiser Name"	FGM3D TD
"Digitiser Serial Number"	000078
"Profile Settings"	Name: FGM3D/100 (Unit: T). Transformer: [UnitConverter[Factor: 1E-05. Units: V => T]]. Unit: T
"Recording Software Copyright"	Copyright ©  SENSYS 2012 - 2014
"Recording Software Name"	SENSYS FGM3D TD Application
"Recording Software Vendor"	SENSYS GmbH
"Recording Software Version"	01.00-01/00
"Samplerate [Hz]"	400

"Timestamp [ms]"	"X-Axis [T]"	"Y-Axis [T]"	"Z-Axis [T]"	"Absolute Value [T]"
1577546644473	3.67045289E-6	4.01064205E-5	9.45282179E-6	4.13685029E-5
1577546645467	3.67048758E-6	4.01064107E-5	9.45316341E-6	4.13685745E-5
1577546646473	3.67049806E-6	4.01063561E-5	9.45327416E-6	4.13685478E-5
1577546647471	3.67038996E-6	4.01063908E-5	9.45325842E-6	4.13685682E-5
1577546648472	3.67050477E-6	4.01063252E-5	9.45327467E-6	4.13685185E-5
1577546649459	3.67045639E-6	4.01063116E-5	9.45336149E-6	4.13685209E-5
1577546650465	3.67051959E-6	4.01062904E-5	9.45343867E-6	4.13685236E-5
1577546651473	3.67056719E-6	4.01062163E-5	9.45360776E-6	4.13684946E-5
1577546652473	3.67062141E-6	4.01061942E-5	9.45363003E-6	4.13684831E-5
1577546653473	3.67059901E-6	4.01062341E-5	9.45347716E-6	4.13684849E-5
1577546654468	3.67047408E-6	4.01063650E-5	9.45298715E-6	4.13684887E-5
1577546655466	3.67049567E-6	4.01064506E-5	9.45270009E-6	4.13685080E-5
1577546656473	3.67049046E-6	4.01063615E-5	9.45295676E-6	4.13684799E-5
1577546657473	3.67061228E-6	4.01063761E-5	9.45285904E-6	4.13684824E-5
1577546658465	3.67066380E-6	4.01063660E-5	9.45294346E-6	4.13684966E-5
1577546659465	3.67067161E-6	4.01062740E-5	9.45318581E-6	4.13684635E-5
1577546660459	3.67061521E-6	4.01063923E-5	9.45283883E-6	4.13684938E-5
1577546661458	3.67065377E-6	4.01064317E-5	9.45251310E-6	4.13684610E-5
1577546662470	3.67066075E-6	4.01063596E-5	9.45284586E-6	4.13684677E-5
1577546663459	3.67067479E-6	4.01062889E-5	9.45327834E-6	4.13684993E-5
1577546664467	3.67079960E-6	4.01063606E-5	9.45285104E-6	4.13684823E-5
1577546665473	3.67085276E-6	4.01064352E-5	9.45255702E-6	4.13684921E-5
1577546666469	3.67087016E-6	4.01064410E-5	9.45266189E-6	4.13685233E-5
1577546667459	3.67095940E-6	4.01062807E-5	9.45315748E-6	4.13684889E-5
1577546668470	3.67090276E-6	4.01061931E-5	9.45360793E-6	4.13685019E-5
1577546669470	3.67098578E-6	4.01062513E-5	9.45346707E-6	4.13685336E-5
1577546670461	3.67098228E-6	4.01062822E-5	9.45316077E-6	4.13684932E-5
1577546671471	3.67124224E-6	4.01064009E-5	9.45261335E-6	4.13685062E-5
1577546672467	3.67142060E-6	4.01065812E-5	9.45177702E-6	4.13685058E-5
1577546673464	3.67159633E-6	4.01064967E-5	9.45207349E-6	4.13685072E-5
1577546674462	3.67152976E-6	4.01063409E-5	9.45268857E-6	4.13684908E-5
1577546675472	3.67121036E-6	4.01063645E-5	9.45258228E-6	4.13684611E-5
1577546676473	3.67113060E-6	4.01063194E-5	9.45282324E-6	4.13684653E-5
1577546677464	3.67104069E-6	4.01063678E-5	9.45265520E-6	4.13684659E-5
1577546678467	3.67094118E-6	4.01063912E-5	9.45292755E-6	4.13685420E-5
1577546679469	3.67067078E-6	4.01063164E-5	9.45341427E-6	4.13685566E-5
1577546680464	3.67052809E-6	4.01062835E-5	9.45361927E-6	4.13685590E-5
1577546681470	3.67036280E-6	4.01062403E-5	9.45386883E-6	4.13685595E-5
1577546682467	3.67039145E-6	4.01062767E-5	9.45366145E-6	4.13685499E-5
1577546683468	3.67033319E-6	4.01062792E-5	9.45353930E-6	4.13685192E-5
1577546684460	3.67027179E-6	4.01063456E-5	9.45342003E-6	4.13685508E-5
1577546685468	3.67024611E-6	4.01063931E-5	9.45329645E-6	4.13685664E-5
1577546686465	3.67021374E-6	4.01063785E-5	9.45321400E-6	4.13685305E-5
1577546687469	3.67019192E-6	4.01063900E-5	9.45328462E-6	4.13685559E-5
1577546688473	3.67026584E-6	4.01064053E-5	9.45341823E-6	4.13686078E-5
1577546689469	3.67032023E-6	4.01063796E-5	9.45352101E-6	4.13686112E-5
1577546690469	3.67036190E-6	4.01063409E-5	9.45370091E-6	4.13686185E-5
1577546691468	3.67033891E-6	4.01062333E-5	9.45378905E-6	4.13685323E-5
1577546692469	3.67031400E-6	4.01062744E-5	9.45378189E-6	4.13685683E-5
1577546693470	3.67031056E-6	4.01062610E-5	9.45379572E-6	4.13685582E-5
1577546694473	3.67029577E-6	4.01062912E-5	9.45384960E-6	4.13685985E-5
1577546695463	3.67021811E-6	4.01062695E-5	9.45376326E-6	4.13685507E-5
1577546696459	3.67018976E-6	4.01062580E-5	9.45368716E-6	4.13685197E-5
1577546697464	3.67013932E-6	4.01063386E-5	9.45360741E-6	4.13685751E-5
1577546698464	3.67006094E-6	4.01063735E-5	9.45349122E-6	4.13685755E-5
1577546699470	3.67004660E-6	4.01064509E-5	9.45345116E-6	4.13686401E-5
1577546700465	3.67001445E-6	4.01064571E-5	9.45332656E-6	4.13686148E-5
1577546701473	3.66998906E-6	4.01064282E-5	9.45342050E-6	4.13686060E-5
1577546702473	3.66998400E-6	4.01063993E-5	9.45348254E-6	4.13685917E-5
1577546703472	3.66998514E-6	4.01064216E-5	9.45353484E-6	4.13686254E-5
1577546704472	3.66995290E-6	4.01064124E-5	9.45353700E-6	4.13686141E-5
1577546705473	3.66995307E-6	4.01063973E-5	9.45350532E-6	4.13685923E-5
1577546706468	3.66995026E-6	4.01064289E-5	9.45331040E-6	4.13685780E-5
1577546707473	3.66991514E-6	4.01064536E-5	9.45324354E-6	4.13685836E-5
1577546708472	3.66992009E-6	4.01064864E-5	9.45321211E-6	4.13686087E-5
1577546709470	3.66988802E-6	4.01064735E-5	9.45313660E-6	4.13685761E-5
1577546710460	3.66981407E-6	4.01065488E-5	9.45282315E-6	4.13685709E-5
1577546711462	3.66980821E-6	4.01065459E-5	9.45287085E-6	4.13685784E-5
1577546712462	3.66985952E-6	4.01064853E-5	9.45299886E-6	4.13685535E-5
1577546713469	3.66987877E-6	4.01064645E-5	9.45309313E-6	4.13685566E-5
1577546714463	3.66976734E-6	4.01064649E-5	9.45305101E-6	4.13685375E-5
1577546715470	3.66975650E-6	4.01064836E-5	9.45297763E-6	4.13685378E-5
1577546716463	3.66955742E-6	4.01066406E-5	9.45242439E-6	4.13685460E-5
1577546717473	3.66941105E-6	4.01067179E-5	9.45207674E-6	4.13685286E-5
1577546718473	3.66952976E-6	4.01067951E-5	9.45211761E-6	4.13686233E-5
1577546719459	3.66979462E-6	4.01067053E-5	9.45241211E-6	4.13686270E-5
1577546720465	3.66987204E-6	4.01066452E-5	9.45218699E-6	4.13685242E-5
1577546721458	3.66970065E-6	4.01063968E-5	9.45242403E-6	4.13683222E-5
1577546722458	3.66947390E-6	4.01065368E-5	9.45223707E-6	4.13683952E-5
1577546723471	3.66958790E-6	4.01065540E-5	9.45258794E-6	4.13685021E-5
1577546724462	3.66982429E-6	4.01064597E-5	9.45303883E-6	4.13685347E-5
1577546725470	3.66993592E-6	4.01064111E-5	9.45310167E-6	4.13685118E-5
1577546726459	3.66995493E-6	4.01064027E-5	9.45329195E-6	4.13685489E-5
1577546727465	3.66997682E-6	4.01063502E-5	9.45329231E-6	4.13685000E-5
1577546728459	3.66997733E-6	4.01063510E-5	9.45335107E-6	4.13685142E-5
1577546729459	3.67000394E-6	4.01063546E-5	9.45338942E-6	4.13685289E-5
1577546730459	3.67000328E-6	4.01063665E-5	9.45335406E-6	4.13685322E-5
1577546731466	3.67000837E-6	4.01064112E-5	9.45345316E-6	4.13685986E-5
1577546732459	3.67003526E-6	4.01064207E-5	9.45354217E-6	4.13686307E-5
1577546733470	3.67003050E-6	4.01063514E-5	9.45366439E-6	4.13685909E-5
1577546734471	3.67002053E-6	4.01063406E-5	9.45368235E-6	4.13685837E-5
1577546735471	3.66997640E-6	4.01063628E-5	9.45362772E-6	4.13685888E-5
1577546736466	3.66998742E-6	4.01064023E-5	9.45365067E-6	4.13686334E-5
1577546737471	3.66998128E-6	4.01064342E-5	9.45363118E-6	4.13686593E-5
1577546738473	3.66996110E-6	4.01064037E-5	9.45360355E-6	4.13686216E-5
1577546739472	3.66992347E-6	4.01064699E-5	9.45358477E-6	4.13686782E-5
1577546740465	3.66993239E-6	4.01064576E-5	9.45349027E-6	4.13686455E-5
1577546741473	3.66998981E-6	4.01064894E-5	9.45339719E-6	4.13686601E-5
1577546742473	3.66996238E-6	4.01065122E-5	9.45333938E-6	4.13686665E-5
1577546743464	3.66993161E-6	4.01065041E-5	9.45330932E-6	4.13686491E-5
1577546744473	3.66993527E-6	4.01065653E-5	9.45328536E-6	4.13687032E-5
1577546745472	3.66992829E-6	4.01065691E-5	9.45326595E-6	4.13687019E-5
1577546746472	3.66989787E-6	4.01065272E-5	9.45327212E-6	4.13686600E-5
1577546747473	3.66992521E-6	4.01065444E-5	9.45322716E-6	4.13686688E-5
1577546748467	3.66994212E-6	4.01065923E-5	9.45308842E-6	4.13686851E-5
1577546749467	3.66985084E-6	4.01066958E-5	9.45292812E-6	4.13687406E-5
1577546750458	3.66978303E-6	4.01067915E-5	9.45276828E-6	4.13687909E-5
1577546751467	3.66981213E-6	4.01067683E-5	9.45274000E-6	4.13687645E-5
1577546752467	3.66975626E-6	4.01068217E-5	9.45280379E-6	4.13688260E-5
1577546753467	3.66972716E-6	4.01069047E-5	9.45274562E-6	4.13688905E-5
1577546754470	3.66952062E-6	4.01070656E-5	9.45259516E-6	4.13689938E-5
1577546755467	3.66925795E-6	4.01071826E-5	9.45261300E-6	4.13690881E-5
1577546756468	3.66868384E-6	4.01070355E-5	9.45274369E-6	4.13689243E-5
1577546757466	3.66826315E-6	4.01063387E-5	9.45271829E-6	4.13682057E-5
1577546758468	3.66876186E-6	4.01058271E-5	9.45262016E-6	4.13677315E-5
1577546759462	3.66931208E-6	4.01060147E-5	9.45253249E-6	4.13679421E-5
1577546760466	3.66955341E-6	4.01063189E-5	9.45246968E-6	4.13682441E-5
1577546761472	3.66968612E-6	4.01065634E-5	9.45257491E-6	4.13685170E-5
1577546762473	3.66965013E-6	4.01066892E-5	9.45254378E-6	4.13686286E-5
1577546763473	3.66953140E-6	4.01068586E-5	9.45219372E-6	4.13687023E-5
1577546764472	3.66932289E-6	4.01069506E-5	9.45199502E-6	4.13687276E-5
1577546765472	3.66927340E-6	4.01069168E-5	9.45206861E-6	4.13687073E-5
1577546766457	3.66923367E-6	4.01067975E-5	9.45200257E-6	4.13685730E-5
1577546767473	3.66954243E-6	4.01064293E-5	9.45175502E-6	4.13681869E-5
1577546768472	3.67073253E-6	4.01061275E-5	9.45179196E-6	4.13680083E-5
1577546769472	3.67205738E-6	4.01062680E-5	9.45194907E-6	4.13682980E-5
1577546770464	3.67183943E-6	4.01068308E-5	9.45177010E-6	4.13687834E-5
1577546771466	3.67099336E-6	4.01072861E-5	9.45180190E-6	4.13691570E-5
1577546772471	3.67026410E-6	4.01074138E-5	9.45172269E-6	4.13691980E-5
1577546773464	3.67020808E-6	4.01072531E-5	9.45213927E-6	4.13691324E-5
1577546774467	3.67006843E-6	4.01071955E-5	9.45191623E-6	4.13690132E-5
1577546775464	3.67013600E-6	4.01070058E-5	9.45226908E-6	4.13689159E-5
1577546776472	3.67024084E-6	4.01068702E-5	9.45254516E-6	4.13688568E-5
1577546777459	3.67018219E-6	4.01068150E-5	9.45269946E-6	4.13688333E-5
1577546778471	3.67021698E-6	4.01068092E-5	9.45274712E-6	4.13688417E-5
1577546779460	3.67017569E-6	4.01068108E-5	9.45275736E-6	4.13688420E-5
1577546780460	3.67024868E-6	4.01067736E-5	9.45297930E-6	4.13688631E-5
1577546781460	3.67022473E-6	4.01067539E-5	9.45293301E-6	4.13688313E-5
1577546782460	3.67012938E-6	4.01067668E-5	9.45274356E-6	4.13687920E-5
1577546783468	3.67002014E-6	4.01068517E-5	9.45264324E-6	4.13688417E-5
1577546784460	3.66996825E-6	4.01067945E-5	9.45275200E-6	4.13688065E-5
1577546785460	3.67005633E-6	4.01067221E-5	9.45291246E-6	4.13687808E-5
1577546786465	3.67010088E-6	4.01067581E-5	9.45286722E-6	4.13688093E-5
1577546787460	3.67018964E-6	4.01067662E-5	9.45293147E-6	4.13688398E-5
1577546788470	3.67025254E-6	4.01066961E-5	9.45300853E-6	4.13687949E-5
1577546789462	3.67024194E-6	4.01066924E-5	9.45305039E-6	4.13688000E-5
1577546790467	3.67035248E-6	4.01067210E-5	9.45299338E-6	4.13688245E-5
1577546791465	3.67028209E-6	4.01067712E-5	9.45295421E-6	4.13688580E-5
1577546792473	3.67021931E-6	4.01067779E-5	9.45286690E-6	4.13688390E-5
1577546793473	3.67025587E-6	4.01067479E-5	9.45286868E-6	4.13688135E-5
1577546794470	3.67022159E-6	4.01067583E-5	9.45288785E-6	4.13688250E-5
1577546795472	3.67026820E-6	4.01066753E-5	9.45301401E-6	4.13687774E-5
1577546796462	3.67024198E-6	4.01067624E-5	9.45274531E-6	4.13687982E-5
1577546797473	3.67007450E-6	4.01068407E-5	9.45258361E-6	4.13688223E-5
1577546798459	3.67016276E-6	4.01067709E-5	9.45293354E-6	4.13688423E-5
1577546799468	3.67024527E-6	4.01067341E-5	9.45306348E-6	4.13688438E-5
1577546800458	3.67029808E-6	4.01066921E-5	9.45296752E-6	4.13687857E-5
1577546801458	3.67022261E-6	4.01068118E-5	9.45275529E-6	4.13688466E-5
1577546802466	3.67012378E-6	4.01068851E-5	9.45250804E-6	4.13688524E-5
1577546803458	3.67022704E-6	4.01068335E-5	9.45279234E-6	4.13688765E-5
1577546804460	3.67037520E-6	4.01068338E-5	9.45284698E-6	4.13689024E-5
1577546805473	3.67042822E-6	4.01067923E-5	9.45295526E-6	4.13688916E-5
1577546806473	3.67048938E-6	4.01067188E-5	9.45310609E-6	4.13688603E-5
1577546807461	3.67052348E-6	4.01067341E-5	9.45314656E-6	4.13688874E-5
1577546808468	3.67055210E-6	4.01067543E-5	9.45311427E-6	4.13689021E-5
1577546809457	3.67051923E-6	4.01068172E-5	9.45296851E-6	4.13689268E-5
1577546810457	3.67050737E-6	4.01068567E-5	9.45298726E-6	4.13689684E-5
1577546811469	3.67049615E-6	4.01068540E-5	9.45299466E-6	4.13689664E-5
1577546812473	3.67049357E-6	4.01069343E-5	9.45298539E-6	4.13690420E-5
1577546813473	3.67053294E-6	4.01070556E-5	9.45291148E-6	4.13691462E-5
1577546814468	3.67053932E-6	4.01071845E-5	9.45287803E-6	4.13692641E-5
1577546815462	3.67075448E-6	4.01074223E-5	9.45266832E-6	4.13694658E-5
1577546816468	3.67108667E-6	4.01074925E-5	9.45254796E-6	4.13695358E-5
1577546817463	3.67154107E-6	4.01069464E-5	9.45249519E-6	4.13690347E-5
1577546818473	3.67112967E-6	4.01061121E-5	9.45254087E-6	4.13681997E-5
1577546819470	3.67025195E-6	4.01059900E-5	9.45255079E-6	4.13680058E-5
1577546820470	3.66982330E-6	4.01064068E-5	9.45239275E-6	4.13683357E-5
1577546821471	3.66982857E-6	4.01066412E-5	9.45253783E-6	4.13685966E-5
1577546822472	3.66980737E-6	4.01068626E-5	9.45233027E-6	4.13687619E-5
1577546823472	3.66985683E-6	4.01070099E-5	9.45197401E-6	4.13688277E-5
1577546824472	3.66950548E-6	4.01072286E-5	9.45131710E-6	4.13688584E-5
1577546825472	3.67013106E-6	4.01070186E-5	9.45203835E-6	4.13688752E-5
1577546826472	3.67045169E-6	4.01070216E-5	9.45205461E-6	4.13689102E-5
1577546827472	3.67026775E-6	4.01072079E-5	9.45151391E-6	4.13689510E-5
1577546828472	3.67018126E-6	4.01072466E-5	9.45140362E-6	4.13689557E-5
1577546829467	3.67043068E-6	4.01071165E-5	9.45165931E-6	4.13689101E-5
1577546830459	3.66988974E-6	4.01072938E-5	9.45073740E-6	4.13688234E-5
1577546831470	3.66916182E-6	4.01075411E-5	9.45001331E-6	4.13688331E-5
1577546832465	3.66944021E-6	4.01071825E-5	9.45133263E-6	4.13688115E-5
1577546833459	3.66987800E-6	4.01069978E-5	9.45195345E-6	4.13688131E-5
1577546834466	3.67046942E-6	4.01067547E-5	9.45295410E-6	4.13688586E-5
1577546835471	3.67049604E-6	4.01067527E-5	9.45314671E-6	4.13689030E-5
1577546836465	3.67038012E-6	4.01068744E-5	9.45273856E-6	4.13689174E-5
1577546837472	3.67047670E-6	4.01068466E-5	9.45273294E-6	4.13688978E-5
1577546838466	3.67018357E-6	4.01070499E-5	9.45204626E-6	4.13689120E-5
1577546839467	3.67026749E-6	4.01069731E-5	9.45236443E-6	4.13689177E-5
1577546840472	3.67033820E-6	4.01069432E-5	9.45252160E-6	4.13689308E-5
1577546841465	3.67048333E-6	4.01069554E-5	9.45265242E-6	4.13689855E-5
1577546842460	3.67043169E-6	4.01068398E-5	9.45288567E-6	4.13689221E-5
1577546843471	3.67048190E-6	4.01069183E-5	9.45267963E-6	4.13689555E-5
1577546844466	3.67046130E-6	4.01069577E-5	9.45252542E-6	4.13689567E-5
1577546845460	3.67045435E-6	4.01069147E-5	9.45261919E-6	4.13689358E-5
1577546846463	3.67007840E-6	4.01066938E-5	9.45264710E-6	4.13686947E-5
1577546847463	3.66977459E-6	4.01060345E-5	9.45256151E-6	4.13680090E-5
1577546848464	3.66982862E-6	4.01059460E-5	9.45289870E-6	4.13680051E-5
1577546849458	3.66993260E-6	4.01058139E-5	9.45274764E-6	4.13678517E-5
1577546850465	3.67000684E-6	4.01051090E-5	9.45293089E-6	4.13672167E-5
1577546851472	3.67018204E-6	4.01049628E-5	9.45327307E-6	4.13671688E-5
1577546852459	3.67025434E-6	4.01049698E-5	9.45331091E-6	4.13671906E-5
1577546853472	3.67025617E-6	4.01049491E-5	9.45353101E-6	4.13672210E-5
1577546854462	3.67012815E-6	4.01049931E-5	9.45341350E-6	4.13672254E-5
1577546855460	3.67023129E-6	4.01049744E-5	9.45342131E-6	4.13672182E-5
1577546856469	3.67045199E-6	4.01048478E-5	9.45384685E-6	4.13672123E-5
1577546857464	3.67045540E-6	4.01048716E-5	9.45384571E-6	4.13672354E-5
1577546858458	3.67037445E-6	4.01049747E-5	9.45350292E-6	4.13672499E-5
1577546859464	3.67024356E-6	4.01050375E-5	9.45354214E-6	4.13673081E-5
1577546860461	3.67043235E-6	4.01049144E-5	9.45377817E-6	4.13672594E-5
1577546861462	3.67031386E-6	4.01050059E-5	9.45361271E-6	4.13672998E-5
1577546862470	3.67039918E-6	4.01050143E-5	9.45368252E-6	4.13673315E-5
1577546863461	3.67050175E-6	4.01049334E-5	9.45392726E-6	4.13673181E-5
1577546864461	3.67056243E-6	4.01049695E-5	9.45389149E-6	4.13673503E-5
1577546865461	3.67045097E-6	4.01050150E-5	9.45390768E-6	4.13673883E-5
1577546866460	3.67046708E-6	4.01049969E-5	9.45392543E-6	4.13673761E-5
1577546867469	3.67043870E-6	4.01050533E-5	9.45386316E-6	4.13674141E-5
1577546868472	3.67045435E-6	4.01051119E-5	9.45407617E-6	4.13675210E-5
1577546869463	3.67031185E-6	4.01056894E-5	9.45398019E-6	4.13680463E-5
1577546870471	3.67043759E-6	4.01061457E-5	9.45435118E-6	4.13685846E-5
1577546871458	3.67071517E-6	4.01066537E-5	9.45437719E-6	4.13691077E-5
1577546872461	3.67096336E-6	4.01066301E-5	9.45458826E-6	4.13691551E-5
1577546873472	3.67103176E-6	4.01066667E-5	9.45456772E-6	4.13691919E-5
1577546874460	3.67095078E-6	4.01066745E-5	9.45458259E-6	4.13691957E-5
1577546875467	3.67103952E-6	4.01065850E-5	9.45474722E-6	4.13691544E-5
1577546876460	3.67106871E-6	4.01067191E-5	9.45481351E-6	4.13693021E-5
1577546877468	3.67107245E-6	4.01067671E-5	9.45476587E-6	4.13693382E-5
1577546878472	3.67098701E-6	4.01068766E-5	9.45467865E-6	4.13694168E-5
1577546879457	3.67106173E-6	4.01069583E-5	9.45475835E-6	4.13695208E-5
1577546880470	3.67114085E-6	4.01071345E-5	9.45485948E-6	4.13697218E-5
1577546881472	3.67133889E-6	4.01073841E-5	9.45477033E-6	4.13699609E-5
1577546882472	3.67165378E-6	4.01078237E-5	9.45474956E-6	4.13704103E-5
1577546883472	3.67245134E-6	4.01081921E-5	9.45457370E-6	4.13707981E-5
1577546884472	3.67374106E-6	4.01077850E-5	9.45426070E-6	4.13704464E-5
1577546885472	3.67383222E-6	4.01061199E-5	9.45413095E-6	4.13688105E-5
1577546886472	3.67208073E-6	4.01052840E-5	9.45439508E-6	4.13679050E-5
1577546887472	3.67119112E-6	4.01059124E-5	9.45459211E-6	4.13684804E-5
1577546888472	3.67143940E-6	4.01063153E-5	9.45464823E-6	4.13689058E-5
1577546889461	3.67161405E-6	4.01062756E-5	9.45467024E-6	4.13688878E-5
1577546890465	3.67150960E-6	4.01060996E-5	9.45469976E-6	4.13687147E-5
1577546891459	3.67125944E-6	4.01061054E-5	9.45473904E-6	4.13687071E-5
1577546892466	3.67109035E-6	4.01061353E-5	9.45481494E-6	4.13687384E-5
1577546893469	3.67101772E-6	4.01062522E-5	9.45484269E-6	4.13688517E-5
1577546894461	3.67099796E-6	4.01063279E-5	9.45482137E-6	4.13689184E-5
1577546895470	3.67093548E-6	4.01064053E-5	9.45479530E-6	4.13689820E-5
1577546896472	3.67100281E-6	4.01064042E-5	9.45471125E-6	4.13689676E-5
1577546897465	3.67098485E-6	4.01064531E-5	9.45465192E-6	4.13689999E-5
1577546898459	3.67106808E-6	4.01064619E-5	9.45461167E-6	4.13690066E-5
1577546899466	3.67109044E-6	4.01065022E-5	9.45456475E-6	4.13690369E-5
1577546900459	3.67114283E-6	4.01065384E-5	9.45447015E-6	4.13690550E-5
1577546901466	3.67110352E-6	4.01065082E-5	9.45440916E-6	4.13690084E-5
1577546902458	3.67110547E-6	4.01065236E-5	9.45430606E-6	4.13689999E-5
1577546903462	3.67110610E-6	4.01065650E-5	9.45425347E-6	4.13690281E-5
1577546904472	3.67110547E-6	4.01065498E-5	9.45420581E-6	4.13690024E-5
1577546905467	3.67107667E-6	4.01065181E-5	9.45420045E-6	4.13689679E-5
1577546906470	3.67105466E-6	4.01065653E-5	9.45415932E-6	4.13690023E-5
1577546907464	3.67107056E-6	4.01065382E-5	9.45407818E-6	4.13689589E-5
1577546908467	3.67113903E-6	4.01065643E-5	9.45410536E-6	4.13689964E-5
1577546909467	3.67116406E-6	4.01065668E-5	9.45405953E-6	4.13689906E-5
1577546910467	3.67114340E-6	4.01065866E-5	9.45393418E-6	4.13689793E-5
1577546911472	3.67104490E-6	4.01067059E-5	9.45377165E-6	4.13690491E-5
1577546912472	3.67106359E-6	4.01067242E-5	9.45376141E-6	4.13690662E-5
1577546913461	3.67107155E-6	4.01067420E-5	9.45385032E-6	4.13691045E-5
1577546914461	3.67105913E-6	4.01067213E-5	9.45380982E-6	4.13690740E-5
1577546915466	3.67109089E-6	4.01067146E-5	9.45381225E-6	4.13690709E-5
1577546916461	3.67104080E-6	4.01066859E-5	9.45378994E-6	4.13690336E-5
1577546917462	3.67097752E-6	4.01067376E-5	9.45390670E-6	4.13691048E-5
1577546918463	3.67105790E-6	4.01066909E-5	9.45402100E-6	4.13690928E-5
1577546919461	3.67125989E-6	4.01066518E-5	9.45428254E-6	4.13691325E-5
1577546920462	3.67123121E-6	4.01066880E-5	9.45431705E-6	4.13691729E-5
1577546921462	3.67122226E-6	4.01068304E-5	9.45416925E-6	4.13692764E-5
1577546922459	3.67134659E-6	4.01069214E-5	9.45396055E-6	4.13693280E-5
1577546923465	3.67147490E-6	4.01068336E-5	9.45357837E-6	4.13691669E-5
1577546924459	3.67127531E-6	4.01066366E-5	9.45372018E-6	4.13689906E-5
1577546925463	3.67114487E-6	4.01066503E-5	9.45371028E-6	4.13689901E-5
1577546926466	3.67094698E-6	4.01067073E-5	9.45361567E-6	4.13690062E-5
1577546927458	3.67096087E-6	4.01066724E-5	9.45385237E-6	4.13690276E-5
1577546928458	3.67096069E-6	4.01067033E-5	9.45386472E-6	4.13690604E-5
1577546929469	3.67092617E-6	4.01066783E-5	9.45401427E-6	4.13690673E-5
1577546930459	3.67086920E-6	4.01065910E-5	9.45414482E-6	4.13690075E-5
1577546931459	3.67080409E-6	4.01066538E-5	9.45410455E-6	4.13690533E-5
1577546932459	3.67087097E-6	4.01067020E-5	9.45415559E-6	4.13691177E-5
1577546933458	3.67089875E-6	4.01066516E-5	9.45436653E-6	4.13691195E-5
1577546934466	3.67082887E-6	4.01066330E-5	9.45444413E-6	4.13691130E-5
1577546935460	3.67079975E-6	4.01066451E-5	9.45438221E-6	4.13691080E-5
1577546936472	3.67065724E-6	4.01065898E-5	9.45448978E-6	4.13690663E-5
1577546937457	3.67036544E-6	4.01066087E-5	9.45440385E-6	4.13690391E-5
1577546938464	3.66999948E-6	4.01063242E-5	9.45457471E-6	4.13687698E-5
1577546939472	3.66967420E-6	4.01056290E-5	9.45471919E-6	4.13681000E-5
1577546940472	3.67034843E-6	4.01044274E-5	9.45497190E-6	4.13670527E-5
1577546941472	3.67273879E-6	4.01048309E-5	9.45489520E-6	4.13676385E-5
1577546942472	3.67340931E-6	4.01068989E-5	9.45486423E-6	4.13696959E-5
1577546943472	3.67234610E-6	4.01076470E-5	9.45471197E-6	4.13702919E-5
1577546944472	3.67153690E-6	4.01074338E-5	9.45475212E-6	4.13700226E-5
1577546945472	3.67130213E-6	4.01070634E-5	9.45496458E-6	4.13696912E-5
1577546946472	3.67120974E-6	4.01068087E-5	9.45501066E-6	4.13694466E-5
1577546947472	3.67121477E-6	4.01066687E-5	9.45496979E-6	4.13693020E-5
1577546948467	3.67127465E-6	4.01065516E-5	9.45493138E-6	4.13691850E-5
1577546949466	3.67122782E-6	4.01065861E-5	9.45491258E-6	4.13692100E-5
1577546950472	3.67126246E-6	4.01065913E-5	9.45484394E-6	4.13692024E-5
1577546951460	3.67128069E-6	4.01066310E-5	9.45487418E-6	4.13692495E-5
1577546952472	3.67121480E-6	4.01065766E-5	9.45494418E-6	4.13692068E-5
1577546953465	3.67124800E-6	4.01065555E-5	9.45501465E-6	4.13692054E-5
1577546954472	3.67122283E-6	4.01064712E-5	9.45500423E-6	4.13691191E-5
1577546955472	3.67114070E-6	4.01065129E-5	9.45495250E-6	4.13691404E-5
1577546956467	3.67113789E-6	4.01064708E-5	9.45490211E-6	4.13690879E-5
1577546957457	3.67113202E-6	4.01065323E-5	9.45478059E-6	4.13691192E-5
1577546958468	3.67114250E-6	4.01065063E-5	9.45473075E-6	4.13690835E-5
1577546959468	3.67110415E-6	4.01066260E-5	9.45461081E-6	4.13691687E-5
1577546960469	3.67099188E-6	4.01067603E-5	9.45405284E-6	4.13691615E-5
1577546961469	3.67111448E-6	4.01066150E-5	9.45446883E-6	4.13691265E-5
1577546962459	3.67105655E-6	4.01065341E-5	9.45472212E-6	4.13691008E-5
1577546963471	3.67101910E-6	4.01066157E-5	9.45468578E-6	4.13691683E-5
1577546964470	3.67108694E-6	4.01066861E-5	9.45454945E-6	4.13692114E-5
1577546965460	3.67099949E-6	4.01066719E-5	9.45444793E-6	4.13691667E-5
1577546966470	3.67098748E-6	4.01066193E-5	9.45439038E-6	4.13691015E-5
1577546967472	3.67085504E-6	4.01066638E-5	9.45420483E-6	4.13690904E-5
