"Date"	2019-12-25 01:43:09 GMT+05:30
"Average Count [samples]"	400
"Average Function"	Quadratic Mean
"Digitiser Firmware Version"	01.02-00/00
"Digitiser Hardware Version"	04_01/01
"Digitiser Name"	FGM3D TD
"Digitiser Serial Number"	000068
"Profile Settings"	Name: FGM3D/100 (Unit: T), Transformer: [UnitConverter[Factor: 1E-05, Units: V => T]], Unit: T
"Recording Software Copyright"	Copyright ©  SENSYS 2012 - 2014
"Recording Software Name"	SENSYS FGM3D TD Application
"Recording Software Vendor"	SENSYS GmbH
"Recording Software Version"	01.00-01/00
"Samplerate [Hz]"	400

"Timestamp [ms]"	"X-Axis [T]"	"Y-Axis [T]"	"Z-Axis [T]"	"Absolute Value [T]"
1577248272531	4,09600368E-5	1,49086408E-6	4,76751446E-6	4,12635007E-5
1577248273531	4,09600068E-5	1,49088663E-6	4,76748063E-6	4,12634678E-5
1577248274532	4,09600576E-5	1,49087124E-6	4,76747576E-6	4,12635171E-5
1577248275532	4,09600247E-5	1,49086496E-6	4,76746864E-6	4,12634834E-5
1577248276532	4,09600278E-5	1,49083266E-6	4,76749754E-6	4,12634886E-5
1577248277532	4,09600366E-5	1,49087449E-6	4,76748831E-6	4,12634978E-5
1577248278537	4,09600373E-5	1,49086079E-6	4,76747322E-6	4,12634963E-5
1577248279538	4,09600157E-5	1,49088110E-6	4,76747955E-6	4,12634762E-5
1577248280538	4,09600356E-5	1,49093506E-6	4,76747628E-6	4,12634976E-5
1577248281539	4,09600962E-5	1,49094957E-6	4,76750939E-6	4,12635621E-5
1577248282533	4,09600620E-5	1,49090923E-6	4,76752755E-6	4,12635288E-5
1577248283531	4,09600649E-5	1,49094435E-6	4,76751491E-6	4,12635314E-5
1577248284531	4,09600658E-5	1,49091830E-6	4,76750281E-6	4,12635300E-5
1577248285531	4,09600465E-5	1,49088834E-6	4,76748974E-6	4,12635083E-5
1577248286540	4,09600326E-5	1,49087135E-6	4,76748840E-6	4,12634937E-5
1577248287540	4,09600757E-5	1,49091332E-6	4,76753733E-6	4,12635437E-5
1577248288532	4,09600671E-5	1,49089630E-6	4,76751345E-6	4,12635318E-5
1577248289532	4,09600731E-5	1,49086853E-6	4,76753241E-6	4,12635389E-5
1577248290531	4,09600825E-5	1,49088754E-6	4,76750233E-6	4,12635454E-5
1577248291532	4,09601095E-5	1,49091997E-6	4,76751001E-6	4,12635743E-5
1577248292532	4,09600707E-5	1,49088868E-6	4,76748973E-6	4,12635324E-5
1577248293534	4,09600731E-5	1,49087551E-6	4,76753123E-6	4,12635390E-5
1577248294531	4,09601044E-5	1,49087303E-6	4,76747183E-6	4,12635631E-5
1577248295531	4,09600961E-5	1,49089283E-6	4,76749611E-6	4,12635584E-5
1577248296531	4,09601096E-5	1,49088946E-6	4,76751932E-6	4,12635744E-5
1577248297532	4,09600983E-5	1,49090112E-6	4,76754278E-6	4,12635663E-5
1577248298531	4,09600837E-5	1,49092121E-6	4,76754325E-6	4,12635526E-5
1577248299536	4,09601076E-5	1,49094109E-6	4,76746217E-6	4,12635677E-5
1577248300536	4,09600873E-5	1,49094175E-6	4,76746577E-6	4,12635480E-5
1577248301536	4,09601059E-5	1,49092130E-6	4,76749193E-6	4,12635686E-5
1577248302536	4,09600566E-5	1,49090644E-6	4,76748283E-6	4,12635182E-5
1577248303536	4,09600876E-5	1,49092895E-6	4,76749064E-6	4,12635507E-5
1577248304536	4,09600982E-5	1,49093180E-6	4,76748691E-6	4,12635609E-5
1577248305535	4,09600827E-5	1,49095097E-6	4,76747232E-6	4,12635444E-5
1577248306536	4,09600723E-5	1,49094095E-6	4,76747110E-6	4,12635336E-5
1577248307530	4,09600839E-5	1,49091789E-6	4,76744678E-6	4,12635415E-5
1577248308532	4,09600996E-5	1,49096139E-6	4,76742344E-6	4,12635560E-5
1577248309532	4,09601078E-5	1,49095914E-6	4,76745997E-6	4,12635683E-5
1577248310532	4,09600998E-5	1,49091105E-6	4,76744074E-6	4,12635563E-5
1577248311540	4,09601230E-5	1,49091679E-6	4,76746902E-6	4,12635829E-5
1577248312540	4,09600735E-5	1,49095457E-6	4,76746083E-6	4,12635341E-5
1577248313540	4,09601194E-5	1,49095583E-6	4,76743149E-6	4,12635764E-5
1577248314540	4,09601302E-5	1,49093351E-6	4,76744270E-6	4,12635875E-5
1577248315540	4,09601116E-5	1,49093932E-6	4,76745708E-6	4,12635710E-5
1577248316532	4,09601285E-5	1,49099141E-6	4,76745140E-6	4,12635890E-5
1577248317532	4,09601568E-5	1,49099710E-6	4,76747255E-6	4,12636197E-5
1577248318533	4,09601338E-5	1,49098540E-6	4,76746131E-6	4,12635951E-5
1577248319534	4,09601540E-5	1,49102371E-6	4,76745181E-6	4,12636155E-5
1577248320534	4,09601747E-5	1,49101871E-6	4,76750132E-6	4,12636416E-5
1577248321533	4,09601368E-5	1,49103159E-6	4,76741081E-6	4,12635940E-5
1577248322533	4,09601449E-5	1,49105274E-6	4,76757322E-6	4,12636215E-5
1577248323534	4,09601428E-5	1,49107596E-6	4,76748036E-6	4,12636096E-5
1577248324534	4,09601474E-5	1,49108033E-6	4,76750065E-6	4,12636166E-5
1577248325535	4,09601243E-5	1,49105402E-6	4,76749308E-6	4,12635919E-5
1577248326532	4,09601582E-5	1,49108582E-6	4,76748270E-6	4,12636255E-5
1577248327532	4,09601348E-5	1,49107021E-6	4,76754517E-6	4,12636089E-5
1577248328532	4,09601355E-5	1,49109277E-6	4,76748044E-6	4,12636029E-5
1577248329536	4,09601440E-5	1,49107787E-6	4,76753272E-6	4,12636169E-5
1577248330536	4,09601378E-5	1,49103751E-6	4,76754988E-6	4,12636112E-5
1577248331545	4,09601030E-5	1,49105279E-6	4,76756808E-6	4,12635794E-5
1577248332531	4,09601252E-5	1,49102624E-6	4,76754432E-6	4,12635977E-5
1577248333531	4,09601113E-5	1,49103140E-6	4,76751381E-6	4,12635805E-5
1577248334531	4,09601489E-5	1,49105595E-6	4,76759670E-6	4,12636284E-5
1577248335531	4,09601449E-5	1,49105328E-6	4,76756636E-6	4,12636208E-5
1577248336531	4,09601272E-5	1,49103455E-6	4,76755163E-6	4,12636008E-5
1577248337531	4,09601426E-5	1,49101148E-6	4,76754498E-6	4,12636146E-5
1577248338531	4,09601279E-5	1,49103490E-6	4,76757507E-6	4,12636042E-5
1577248339532	4,09601647E-5	1,49102162E-6	4,76755326E-6	4,12636377E-5
1577248340533	4,09601165E-5	1,49102063E-6	4,76747133E-6	4,12635805E-5
1577248341533	4,09601498E-5	1,49097549E-6	4,76744996E-6	4,12636094E-5
1577248342533	4,09601303E-5	1,49094968E-6	4,76751279E-6	4,12635963E-5
1577248343531	4,09601340E-5	1,49093969E-6	4,76754590E-6	4,12636035E-5
1577248344532	4,09601199E-5	1,49099872E-6	4,76760476E-6	4,12635984E-5
1577248345532	4,09601108E-5	1,49099383E-6	4,76753491E-6	4,12635811E-5
1577248346532	4,09600971E-5	1,49102704E-6	4,76753401E-6	4,12635686E-5
1577248347531	4,09601591E-5	1,49099141E-6	4,76754216E-6	4,12636299E-5
1577248348531	4,09601211E-5	1,49100373E-6	4,76751972E-6	4,12635899E-5
1577248349531	4,09601217E-5	1,49103729E-6	4,76750342E-6	4,12635899E-5
1577248350531	4,09601240E-5	1,49103078E-6	4,76755100E-6	4,12635974E-5
1577248351532	4,09601265E-5	1,49102955E-6	4,76753157E-6	4,12635976E-5
1577248352532	4,09601440E-5	1,49103250E-6	4,76751804E-6	4,12636135E-5
1577248353534	4,09601240E-5	1,49104169E-6	4,76751296E-6	4,12635934E-5
1577248354534	4,09601538E-5	1,49104433E-6	4,76753021E-6	4,12636251E-5
1577248355534	4,09601109E-5	1,49101786E-6	4,76754270E-6	4,12635830E-5
1577248356533	4,09601029E-5	1,49104175E-6	4,76757499E-6	4,12635796E-5
1577248357533	4,09601297E-5	1,49102683E-6	4,76755282E-6	4,12636032E-5
1577248358532	4,09601465E-5	1,49104553E-6	4,76750411E-6	4,12636149E-5
1577248359532	4,09601196E-5	1,49103947E-6	4,76748340E-6	4,12635856E-5
1577248360532	4,09601255E-5	1,49105652E-6	4,76749824E-6	4,12635937E-5
1577248361532	4,09601344E-5	1,49103352E-6	4,76753522E-6	4,12636060E-5
1577248362532	4,09601107E-5	1,49103837E-6	4,76753583E-6	4,12635828E-5
1577248363532	4,09601191E-5	1,49107778E-6	4,76754008E-6	4,12635930E-5
1577248364532	4,09601133E-5	1,49101738E-6	4,76753052E-6	4,12635840E-5
1577248365531	4,09601416E-5	1,49103766E-6	4,76752740E-6	4,12636124E-5
1577248366540	4,09601221E-5	1,49103856E-6	4,76758078E-6	4,12635993E-5
1577248367539	4,09601060E-5	1,49106219E-6	4,76753362E-6	4,12635787E-5
1577248368540	4,09601299E-5	1,49107967E-6	4,76753989E-6	4,12636038E-5
1577248369541	4,09601347E-5	1,49109751E-6	4,76753699E-6	4,12636089E-5
1577248370541	4,09601131E-5	1,49108587E-6	4,76750366E-6	4,12635831E-5
1577248371532	4,09601064E-5	1,49108255E-6	4,76751168E-6	4,12635773E-5
1577248372532	4,09601124E-5	1,49108394E-6	4,76756281E-6	4,12635892E-5
1577248373539	4,09600839E-5	1,49103818E-6	4,76755797E-6	4,12635587E-5
1577248374531	4,09601282E-5	1,49103651E-6	4,76755063E-6	4,12636017E-5
1577248375540	4,09600997E-5	1,49102749E-6	4,76754906E-6	4,12635730E-5
1577248376539	4,09601064E-5	1,49103935E-6	4,76755906E-6	4,12635813E-5
1577248377540	4,09600904E-5	1,49100675E-6	4,76754079E-6	4,12635621E-5
1577248378540	4,09601212E-5	1,49105077E-6	4,76756000E-6	4,12635965E-5
1577248379541	4,09601113E-5	1,49104008E-6	4,76752751E-6	4,12635824E-5
1577248380542	4,09601259E-5	1,49106202E-6	4,76753744E-6	4,12635989E-5
1577248381543	4,09601645E-5	1,49107443E-6	4,76754597E-6	4,12636386E-5
1577248382543	4,09601265E-5	1,49103329E-6	4,76761306E-6	4,12636072E-5
1577248383543	4,09601244E-5	1,49102672E-6	4,76749963E-6	4,12635917E-5
1577248384542	4,09601371E-5	1,49103324E-6	4,76741817E-6	4,12635952E-5
1577248385542	4,09601264E-5	1,49097130E-6	4,76750175E-6	4,12635920E-5
1577248386538	4,09601081E-5	1,49097459E-6	4,76752304E-6	4,12635764E-5
1577248387539	4,09601083E-5	1,49097799E-6	4,76754378E-6	4,12635791E-5
1577248388539	4,09601016E-5	1,49095132E-6	4,76761084E-6	4,12635792E-5
1577248389540	4,09600888E-5	1,49095602E-6	4,76761307E-6	4,12635670E-5
1577248390531	4,09600593E-5	1,49094791E-6	4,76761053E-6	4,12635371E-5
1577248391531	4,09600498E-5	1,49097182E-6	4,76760572E-6	4,12635279E-5
1577248392533	4,09600733E-5	1,49096804E-6	4,76760315E-6	4,12635508E-5
1577248393533	4,09600631E-5	1,49095789E-6	4,76761005E-6	4,12635412E-5
1577248394533	4,09600744E-5	1,49095934E-6	4,76758067E-6	4,12635490E-5
1577248395533	4,09600725E-5	1,49097779E-6	4,76759199E-6	4,12635491E-5
1577248396532	4,09600251E-5	1,49099807E-6	4,76757509E-6	4,12635008E-5
1577248397532	4,09600474E-5	1,49092674E-6	4,76755528E-6	4,12635182E-5
1577248398532	4,09600693E-5	1,49098199E-6	4,76755286E-6	4,12635416E-5
1577248399532	4,09600787E-5	1,49095580E-6	4,76755248E-6	4,12635500E-5
1577248400536	4,09600776E-5	1,49094723E-6	4,76755202E-6	4,12635484E-5
1577248401536	4,09600396E-5	1,49097506E-6	4,76752789E-6	4,12635090E-5
1577248402536	4,09600337E-5	1,49092946E-6	4,76757845E-6	4,12635073E-5
1577248403536	4,09600739E-5	1,49099186E-6	4,76750041E-6	4,12635404E-5
1577248404531	4,09600663E-5	1,49096597E-6	4,76747841E-6	4,12635294E-5
1577248405531	4,09600700E-5	1,49100381E-6	4,76746574E-6	4,12635330E-5
1577248406540	4,09600622E-5	1,49103764E-6	4,76746533E-6	4,12635264E-5
1577248407539	4,09600512E-5	1,49101201E-6	4,76748394E-6	4,12635167E-5
1577248408540	4,09600690E-5	1,49100584E-6	4,76752568E-6	4,12635390E-5
1577248409540	4,09600417E-5	1,49101873E-6	4,76752725E-6	4,12635126E-5
1577248410530	4,09600037E-5	1,49102507E-6	4,76751980E-6	4,12634743E-5
1577248411530	4,09600431E-5	1,49104810E-6	4,76749487E-6	4,12635113E-5
1577248412531	4,09600348E-5	1,49102640E-6	4,76749821E-6	4,12635026E-5
1577248413531	4,09600640E-5	1,49106557E-6	4,76750315E-6	4,12635336E-5
1577248414531	4,09600652E-5	1,49105142E-6	4,76749428E-6	4,12635333E-5
1577248415540	4,09600525E-5	1,49101272E-6	4,76752788E-6	4,12635231E-5
1577248416540	4,09600412E-5	1,49102599E-6	4,76752845E-6	4,12635125E-5
1577248417530	4,09600624E-5	1,49106060E-6	4,76751530E-6	4,12635332E-5
1577248418530	4,09600482E-5	1,49102298E-6	4,76753604E-6	4,12635202E-5
1577248419530	4,09600521E-5	1,49102422E-6	4,76751287E-6	4,12635214E-5
1577248420531	4,09600675E-5	1,49106255E-6	4,76757210E-6	4,12635449E-5
1577248421532	4,09600955E-5	1,49103359E-6	4,76758671E-6	4,12635734E-5
1577248422532	4,09600564E-5	1,49104203E-6	4,76754724E-6	4,12635303E-5
1577248423532	4,09600712E-5	1,49102246E-6	4,76751475E-6	4,12635405E-5
1577248424533	4,09600504E-5	1,49102200E-6	4,76749979E-6	4,12635181E-5
1577248425537	4,09600470E-5	1,49105322E-6	4,76748006E-6	4,12635136E-5
1577248426537	4,09600346E-5	1,49104611E-6	4,76745670E-6	4,12634984E-5
1577248427537	4,09600528E-5	1,49103991E-6	4,76742657E-6	4,12635127E-5
1577248428537	4,09600175E-5	1,49105683E-6	4,76744763E-6	4,12634807E-5
1577248429531	4,09600343E-5	1,49105903E-6	4,76744170E-6	4,12634968E-5
1577248430536	4,09600195E-5	1,49103403E-6	4,76749360E-6	4,12634872E-5
1577248431536	4,09599718E-5	1,49107531E-6	4,76750714E-6	4,12634429E-5
1577248432531	4,09600266E-5	1,49106666E-6	4,76751943E-6	4,12634984E-5
1577248433530	4,09599850E-5	1,49104665E-6	4,76747747E-6	4,12634516E-5
1577248434531	4,09600076E-5	1,49100175E-6	4,76747354E-6	4,12634719E-5
1577248435531	4,09599986E-5	1,49104296E-6	4,76741674E-6	4,12634579E-5
1577248436531	4,09599522E-5	1,49109563E-6	4,76734461E-6	4,12634054E-5
1577248437533	4,09599879E-5	1,49111047E-6	4,76738735E-6	4,12634463E-5
1577248438533	4,09599919E-5	1,49110490E-6	4,76743051E-6	4,12634551E-5
1577248439530	4,09599845E-5	1,49108842E-6	4,76739622E-6	4,12634432E-5
1577248440532	4,09599732E-5	1,49112778E-6	4,76741094E-6	4,12634351E-5
1577248441532	4,09599751E-5	1,49116177E-6	4,76738605E-6	4,12634353E-5
1577248442532	4,09599790E-5	1,49114136E-6	4,76740019E-6	4,12634400E-5
1577248443532	4,09600070E-5	1,49112523E-6	4,76741581E-6	4,12634691E-5
1577248444540	4,09599793E-5	1,49114788E-6	4,76738905E-6	4,12634393E-5
1577248445539	4,09600073E-5	1,49116526E-6	4,76738461E-6	4,12634672E-5
1577248446531	4,09600464E-5	1,49113437E-6	4,76734622E-6	4,12635004E-5
1577248447531	4,09600189E-5	1,49106277E-6	4,76735025E-6	4,12634711E-5
1577248448531	4,09599986E-5	1,49105186E-6	4,76735136E-6	4,12634506E-5
1577248449531	4,09600569E-5	1,49109892E-6	4,76733830E-6	4,12635087E-5
1577248450532	4,09600433E-5	1,49111257E-6	4,76734040E-6	4,12634960E-5
1577248451534	4,09600718E-5	1,49109376E-6	4,76733510E-6	4,12635230E-5
1577248452534	4,09600838E-5	1,49109317E-6	4,76734449E-6	4,12635359E-5
1577248453533	4,09600835E-5	1,49106237E-6	4,76731792E-6	4,12635315E-5
1577248454534	4,09601003E-5	1,49106783E-6	4,76731971E-6	4,12635485E-5
1577248455534	4,09600898E-5	1,49105997E-6	4,76732769E-6	4,12635388E-5
1577248456535	4,09600891E-5	1,49102138E-6	4,76737087E-6	4,12635416E-5
1577248457536	4,09601124E-5	1,49105428E-6	4,76738681E-6	4,12635678E-5
1577248458536	4,09601107E-5	1,49103267E-6	4,76737668E-6	4,12635641E-5
1577248459537	4,09601185E-5	1,49103183E-6	4,76736299E-6	4,12635703E-5
1577248460538	4,09601291E-5	1,49103977E-6	4,76732982E-6	4,12635772E-5
1577248461539	4,09601266E-5	1,49103616E-6	4,76731829E-6	4,12635733E-5
1577248462532	4,09601566E-5	1,49105294E-6	4,76731495E-6	4,12636034E-5
1577248463531	4,09601815E-5	1,49102956E-6	4,76729078E-6	4,12636244E-5
1577248464531	4,09601802E-5	1,49105956E-6	4,76730602E-6	4,12636259E-5
1577248465532	4,09602222E-5	1,49105144E-6	4,76730726E-6	4,12636675E-5
1577248466536	4,09601904E-5	1,49108682E-6	4,76730275E-6	4,12636367E-5
1577248467536	4,09601949E-5	1,49107292E-6	4,76732211E-6	4,12636429E-5
1577248468531	4,09601561E-5	1,49106478E-6	4,76735159E-6	4,12636075E-5
1577248469531	4,09602013E-5	1,49102728E-6	4,76734091E-6	4,12636498E-5
1577248470531	4,09601703E-5	1,49098984E-6	4,76731515E-6	4,12636146E-5
1577248471530	4,09602252E-5	1,49094873E-6	4,76731278E-6	4,12636674E-5
1577248472531	4,09602067E-5	1,49097266E-6	4,76733719E-6	4,12636527E-5
1577248473531	4,09602273E-5	1,49100402E-6	4,76728286E-6	4,12636680E-5
1577248474532	4,09602157E-5	1,49100041E-6	4,76730917E-6	4,12636595E-5
1577248475530	4,09602037E-5	1,49100241E-6	4,76734121E-6	4,12636513E-5
1577248476531	4,09601826E-5	1,49098455E-6	4,76738068E-6	4,12636342E-5
1577248477541	4,09602170E-5	1,49101883E-6	4,76732790E-6	4,12636635E-5
1577248478541	4,09602235E-5	1,49105106E-6	4,76737294E-6	4,12636764E-5
1577248479530	4,09602310E-5	1,49108120E-6	4,76734533E-6	4,12636817E-5
1577248480530	4,09602347E-5	1,49110281E-6	4,76736101E-6	4,12636880E-5
1577248481530	4,09602278E-5	1,49108316E-6	4,76733986E-6	4,12636780E-5
1577248482531	4,09602553E-5	1,49108131E-6	4,76732998E-6	4,12637041E-5
1577248483530	4,09602186E-5	1,49110334E-6	4,76732258E-6	4,12636676E-5
1577248484531	4,09602290E-5	1,49109369E-6	4,76735438E-6	4,12636812E-5
1577248485532	4,09602328E-5	1,49110433E-6	4,76734567E-6	4,12636843E-5
1577248486531	4,09602507E-5	1,49110032E-6	4,76734232E-6	4,12637016E-5
1577248487534	4,09602238E-5	1,49108988E-6	4,76733533E-6	4,12636737E-5
1577248488534	4,09602275E-5	1,49105134E-6	4,76734738E-6	4,12636774E-5
1577248489533	4,09602224E-5	1,49104563E-6	4,76732647E-6	4,12636697E-5
1577248490533	4,09602543E-5	1,49107537E-6	4,76740002E-6	4,12637109E-5
1577248491531	4,09602411E-5	1,49108441E-6	4,76742187E-6	4,12637007E-5
1577248492531	4,09602133E-5	1,49110669E-6	4,76744270E-6	4,12636763E-5
1577248493536	4,09602308E-5	1,49107450E-6	4,76741037E-6	4,12636888E-5
1577248494536	4,09602064E-5	1,49109748E-6	4,76746615E-6	4,12636719E-5
1577248495530	4,09602298E-5	1,49109271E-6	4,76746991E-6	4,12636953E-5
1577248496531	4,09601622E-5	1,49111939E-6	4,76747485E-6	4,12636298E-5
1577248497530	4,09602112E-5	1,49113813E-6	4,76744802E-6	4,12636760E-5
1577248498530	4,09601669E-5	1,49110188E-6	4,76745238E-6	4,12636312E-5
1577248499530	4,09601878E-5	1,49111744E-6	4,76742062E-6	4,12636488E-5
1577248500531	4,09601825E-5	1,49113683E-6	4,76744491E-6	4,12636471E-5
1577248501532	4,09601779E-5	1,49117928E-6	4,76741461E-6	4,12636405E-5
1577248502533	4,09601868E-5	1,49120855E-6	4,76743452E-6	4,12636528E-5
1577248503530	4,09601894E-5	1,49122303E-6	4,76747969E-6	4,12636610E-5
1577248504531	4,09601844E-5	1,49118879E-6	4,76745363E-6	4,12636519E-5
1577248505531	4,09601827E-5	1,49114504E-6	4,76745696E-6	4,12636489E-5
1577248506540	4,09601436E-5	1,49117036E-6	4,76748217E-6	4,12636140E-5
1577248507540	4,09601494E-5	1,49117522E-6	4,76747355E-6	4,12636189E-5
1577248508541	4,09601583E-5	1,49119609E-6	4,76747258E-6	4,12636284E-5
1577248509541	4,09601540E-5	1,49121016E-6	4,76750376E-6	4,12636283E-5
1577248510542	4,09601709E-5	1,49117012E-6	4,76751961E-6	4,12636454E-5
1577248511542	4,09601214E-5	1,49118706E-6	4,76752732E-6	4,12635978E-5
1577248512541	4,09601259E-5	1,49116268E-6	4,76750360E-6	4,12635986E-5
1577248513541	4,09601323E-5	1,49117427E-6	4,76753330E-6	4,12636089E-5
1577248514531	4,09601272E-5	1,49117216E-6	4,76746076E-6	4,12635953E-5
1577248515532	4,09601061E-5	1,49117482E-6	4,76750054E-6	4,12635791E-5
1577248516534	4,09600727E-5	1,49115955E-6	4,76754758E-6	4,12635507E-5
1577248517534	4,09601099E-5	1,49116694E-6	4,76756769E-6	4,12635903E-5
1577248518533	4,09600649E-5	1,49111953E-6	4,76755037E-6	4,12635419E-5
1577248519534	4,09600937E-5	1,49109143E-6	4,76752363E-6	4,12635664E-5
1577248520534	4,09601032E-5	1,49107821E-6	4,76752035E-6	4,12635749E-5
1577248521531	4,09601057E-5	1,49105374E-6	4,76755228E-6	4,12635803E-5
1577248522536	4,09601253E-5	1,49108013E-6	4,76751027E-6	4,12635958E-5
1577248523536	4,09601104E-5	1,49105157E-6	4,76753878E-6	4,12635833E-5
1577248524530	4,09600633E-5	1,49107755E-6	4,76753740E-6	4,12635373E-5
1577248525530	4,09600739E-5	1,49107078E-6	4,76754160E-6	4,12635481E-5
1577248526531	4,09601213E-5	1,49107588E-6	4,76752671E-6	4,12635936E-5
1577248527531	4,09601358E-5	1,49113475E-6	4,76752338E-6	4,12636098E-5
1577248528531	4,09601120E-5	1,49114540E-6	4,76751697E-6	4,12635858E-5
1577248529530	4,09601287E-5	1,49115582E-6	4,76753062E-6	4,12636043E-5
1577248530531	4,09601305E-5	1,49115617E-6	4,76758146E-6	4,12636119E-5
1577248531544	4,09600891E-5	1,49113183E-6	4,76754486E-6	4,12635657E-5
1577248532530	4,09601268E-5	1,49116284E-6	4,76750478E-6	4,12635997E-5
1577248533530	4,09601237E-5	1,49116135E-6	4,76750810E-6	4,12635969E-5
1577248534531	4,09601243E-5	1,49115811E-6	4,76753346E-6	4,12636003E-5
1577248535531	4,09601331E-5	1,49113966E-6	4,76753636E-6	4,12636087E-5
1577248536531	4,09601566E-5	1,49116655E-6	4,76754588E-6	4,12636341E-5
1577248537539	4,09601701E-5	1,49117136E-6	4,76752306E-6	4,12636451E-5
1577248538540	4,09601319E-5	1,49115483E-6	4,76753760E-6	4,12636082E-5
1577248539541	4,09601488E-5	1,49116245E-6	4,76756722E-6	4,12636287E-5
1577248540542	4,09601240E-5	1,49117754E-6	4,76760508E-6	4,12636089E-5
1577248541542	4,09601097E-5	1,49119879E-6	4,76758153E-6	4,12635929E-5
1577248542543	4,09601192E-5	1,49122678E-6	4,76756281E-6	4,12636012E-5
1577248543543	4,09601398E-5	1,49121689E-6	4,76756781E-6	4,12636218E-5
1577248544542	4,09601319E-5	1,49123179E-6	4,76751002E-6	4,12636078E-5
1577248545543	4,09601163E-5	1,49120580E-6	4,76753539E-6	4,12635943E-5
1577248546530	4,09601253E-5	1,49119065E-6	4,76759469E-6	4,12636095E-5
1577248547534	4,09600829E-5	1,49118930E-6	4,76753478E-6	4,12635605E-5
1577248548534	4,09600808E-5	1,49120388E-6	4,76751469E-6	4,12635566E-5
1577248549533	4,09601194E-5	1,49122517E-6	4,76753882E-6	4,12635985E-5
1577248550533	4,09601105E-5	1,49121160E-6	4,76746515E-6	4,12635806E-5
1577248551533	4,09601647E-5	1,49119395E-6	4,76751787E-6	4,12636399E-5
1577248552533	4,09601030E-5	1,49118202E-6	4,76752752E-6	4,12635793E-5
1577248553533	4,09601407E-5	1,49118931E-6	4,76748368E-6	4,12636120E-5
1577248554533	4,09601144E-5	1,49121138E-6	4,76749030E-6	4,12635874E-5
1577248555533	4,09601282E-5	1,49116765E-6	4,76749007E-6	4,12635995E-5
1577248556530	4,09601186E-5	1,49116761E-6	4,76749998E-6	4,12635911E-5
1577248557540	4,09601569E-5	1,49113530E-6	4,76747429E-6	4,12636250E-5
1577248558540	4,09601090E-5	1,49110460E-6	4,76734866E-6	4,12635618E-5
1577248559540	4,09601188E-5	1,49106881E-6	4,76739128E-6	4,12635752E-5
1577248560540	4,09601535E-5	1,49112540E-6	4,76732245E-6	4,12636037E-5
1577248561541	4,09601579E-5	1,49109364E-6	4,76733106E-6	4,12636079E-5
1577248562530	4,09601287E-5	1,49110622E-6	4,76739810E-6	4,12635872E-5
1577248563530	4,09601341E-5	1,49109407E-6	4,76741526E-6	4,12635940E-5
1577248564530	4,09601446E-5	1,49112609E-6	4,76738596E-6	4,12636023E-5
1577248565531	4,09601325E-5	1,49112384E-6	4,76741050E-6	4,12635930E-5
1577248566530	4,09601178E-5	1,49112831E-6	4,76739778E-6	4,12635771E-5
1577248567531	4,09601435E-5	1,49111377E-6	4,76740600E-6	4,12636031E-5
1577248568540	4,09601048E-5	1,49110985E-6	4,76738156E-6	4,12635617E-5
1577248569540	4,09600757E-5	1,49110516E-6	4,76737705E-6	4,12635321E-5
1577248570540	4,09600959E-5	1,49110626E-6	4,76735031E-6	4,12635491E-5
1577248571541	4,09600710E-5	1,49107695E-6	4,76729831E-6	4,12635173E-5
1577248572542	4,09600979E-5	1,49105377E-6	4,76734303E-6	4,12635484E-5
1577248573543	4,09600810E-5	1,49104926E-6	4,76729259E-6	4,12635256E-5
1577248574543	4,09600746E-5	1,49108061E-6	4,76728754E-6	4,12635197E-5
1577248575542	4,09600769E-5	1,49105058E-6	4,76733279E-6	4,12635262E-5
1577248576542	4,09600970E-5	1,49110364E-6	4,76730409E-6	4,12635447E-5
1577248577542	4,09601240E-5	1,49111327E-6	4,76728239E-6	4,12635694E-5
1577248578531	4,09601270E-5	1,49106597E-6	4,76729988E-6	4,12635727E-5
1577248579534	4,09601093E-5	1,49111614E-6	4,76731192E-6	4,12635583E-5
1577248580534	4,09601068E-5	1,49109510E-6	4,76733348E-6	4,12635576E-5
1577248581533	4,09600956E-5	1,49109161E-6	4,76732517E-6	4,12635453E-5
1577248582534	4,09601231E-5	1,49107212E-6	4,76733557E-6	4,12635732E-5
1577248583534	4,09601230E-5	1,49106957E-6	4,76731947E-6	4,12635711E-5
1577248584535	4,09601280E-5	1,49104810E-6	4,76730595E-6	4,12635737E-5
1577248585536	4,09601444E-5	1,49106387E-6	4,76730969E-6	4,12635910E-5
1577248586536	4,09601365E-5	1,49106036E-6	4,76731854E-6	4,12635841E-5
1577248587536	4,09601539E-5	1,49112568E-6	4,76730859E-6	4,12636026E-5
1577248588536	4,09601552E-5	1,49113444E-6	4,76737292E-6	4,12636115E-5
1577248589536	4,09601742E-5	1,49112198E-6	4,76741178E-6	4,12636344E-5
1577248590536	4,09601606E-5	1,49116717E-6	4,76741513E-6	4,12636230E-5
1577248591530	4,09601620E-5	1,49114932E-6	4,76741951E-6	4,12636242E-5
1577248592531	4,09601514E-5	1,49117523E-6	4,76744909E-6	4,12636181E-5
1577248593530	4,09601417E-5	1,49116977E-6	4,76745165E-6	4,12636085E-5
1577248594531	4,09601316E-5	1,49115912E-6	4,76740854E-6	4,12635932E-5
1577248595531	4,09601145E-5	1,49107676E-6	4,76741752E-6	4,12635742E-5
